listing_id,reviewer_id,rating
8213503,195319240,5
8213503,66341602,5
8213503,189585703,5
8213503,144385255,4
8213503,134481454,5
8213503,108479355,5
8213503,19137742,5
8213503,76209303,5
8213503,65387970,5
8213503,55069135,5
8213503,10397002,5
8213503,108512561,4
8213503,29669783,4
8213503,41970098,5
8213503,140502429,4
8213503,24324805,4
8213503,129524044,5
8213503,111232239,4
8213503,132585558,4
8213503,119708856,5
8213503,61209762,5
8213503,110130512,5
8213503,22553809,5
8213503,24901723,5
8213503,94917076,5
8213503,85763503,5
8213503,75522385,5
8213503,24782594,5
17795650,18707228,5
39120581,117114144,5
38169315,30090003,5
38169315,222571296,5
34457785,262111900,5
34457785,266535205,5
20699239,103502512,5
20699239,167478527,5
20699239,43477480,5
8390369,272366989,5
8390369,171758544,4
8390369,36451071,4
8390369,76673278,3
8390369,15809058,5
36642705,112443336,5
36642705,230863384,5
36642705,44047092,5
36642705,74323928,5
36642705,194595996,5
36642705,48734824,5
36642705,15505726,5
36642705,284381593,5
36642705,124623850,5
36642705,279932656,5
36642705,219511887,5
36642705,29835271,5
36642705,157870736,5
36642705,203203528,5
36642705,177305853,5
36642705,311947109,4
36642705,317388179,5
36642705,314973232,5
36642705,191646736,5
36642705,45437579,5
36642705,303088879,4
36642705,303198204,5
36642705,93065050,5
36642705,302647071,5
36642705,307122581,5
36642705,303781846,5
36642705,255262924,4
36642705,261585424,5
36642705,49691676,5
36642705,276722454,5
21207551,53241088,5
21207551,12941468,5
42183229,141832650,5
23796157,247233841,4
23796157,261464687,5
43512120,161539376,4
40439574,29769695,4
40439574,227423579,5
27471965,84855785,5
27471965,84855785,5
27471965,84855785,5
27471965,60855463,0
27471965,56433956,5
7502287,170471462,4
7502287,34463498,5
7502287,47156105,5
7502287,138673842,5
7502287,18860681,5
7502287,47776681,3
7502287,68647902,5
7502287,35190492,5
7502287,41008433,5
7502287,40761032,5
7502287,18390443,4
7502287,66765224,5
7502287,24173963,5
7502287,65469026,4
7502287,35265692,5
7502287,51503620,5
7502287,39661588,4
7502287,137211449,4
7502287,158628305,5
7502287,119533870,4
7502287,137683865,5
7502287,62021973,4
7502287,108092275,5
7502287,91016247,5
7502287,45440505,5
7502287,57264635,5
40958297,19668705,5
40958297,10944812,5
40958297,323903152,5
40958297,51562783,5
40958297,81874552,5
19508959,123977544,5
35509344,103545359,5
35509344,2450858,5
35509344,259406273,5
35509344,29904838,5
35509344,104429611,5
35509344,92585914,4
41187260,148277607,5
32656749,24897396,0
6544661,37096351,5
6544661,29355480,5
6544661,34019778,5
6544661,10660173,4
6544661,78963239,5
6544661,58419141,4
6544661,101280027,5
6544661,46545633,5
6544661,25042081,4
6544661,24068061,5
6544661,38980510,5
6544661,4467017,5
6544661,52945269,4
6544661,30041791,5
6544661,26185891,5
6544661,14770777,4
6544661,35271420,4
6544661,45698328,5
6544661,50521015,5
6544661,48119908,5
6544661,21150585,5
6544661,17331882,5
36361371,137605045,5
39398910,155195624,5
39101280,242509113,5
31932198,217338948,5
31932198,227191526,5
31932198,153380864,5
31932198,139532339,5
31932198,196737474,5
22799951,84315962,4
22799951,169265398,4
22799951,157454076,5
22799951,242819979,4
22799951,96179616,5
22799951,122243344,4
22799951,95785146,5
36009380,231607497,5
39181883,151579392,3
39181883,306451226,5
37723768,177536832,0
28977485,257054400,2
28977485,141779000,3
28977485,51438691,5
28977485,119051061,4
28977485,20562548,4
28977485,239717404,4
28977485,230297510,5
28977485,225987962,5
28977485,114903892,4
30139254,63675693,5
30139254,16593754,5
30139254,271790971,5
30139254,117377761,5
30139254,176816257,4
30139254,11270017,5
30139254,90785511,5
30139254,36722298,5
30139254,30299283,5
30139254,25739549,5
30139254,162330039,5
30139254,28624083,5
30139254,109048323,5
30139254,256760662,5
30139254,31567099,5
30139254,294774876,5
30139254,8871612,5
30139254,18050161,5
30139254,22818282,5
30139254,65480947,5
30139254,84876636,5
30139254,119891577,5
30139254,241641814,5
30139254,239262853,4
30139254,178144644,5
30139254,253182856,5
30139254,75822400,5
30139254,125519075,5
30139254,230168093,5
37858773,286902975,5
23776088,85958648,5
23776088,84903858,3
23776088,162608585,5
23776088,327813293,5
23776088,36089265,1
23776088,238993132,5
23776088,77195207,5
23776088,136488307,5
23776088,78552460,5
23776088,30966238,5
23776088,169676316,5
23776088,125973116,5
23776088,46356778,1
23776088,234526152,5
23776088,239671394,4
23776088,210615203,5
23776088,133357714,5
23776088,225890336,5
23776088,208983991,2
23776088,109925262,5
23776088,118816760,5
13990163,13749803,5
13990163,7871640,5
13990163,76487037,5
13990163,249431904,5
12435268,347543170,5
12435268,35326931,5
12435268,256702,5
12435268,6824769,5
12435268,29037336,5
12435268,23151236,4
12435268,162327102,5
12435268,20176746,5
12435268,9172532,5
12435268,1862801,5
12435268,74225472,4
12435268,8805556,4
12435268,9002571,5
12435268,15442722,5
12435268,27415096,5
12435268,2630537,5
12435268,149068756,4
12435268,1755482,5
12435268,34443779,5
12435268,47779812,5
12435268,123699432,5
12435268,53689340,5
12435268,124211733,5
12435268,24737183,5
12435268,2387541,5
12435268,131495811,5
12435268,166032824,5
12435268,43478873,3
12435268,10611353,5
12435268,3881187,5
12435268,48711258,4
12435268,97739102,5
12435268,6736012,5
12435268,162478984,4
12435268,6462324,5
12435268,60753957,4
12435268,23963133,5
12435268,3816524,5
12435268,50664627,5
12435268,16347413,4
12435268,21616189,5
12435268,31951077,5
12435268,47195565,5
12435268,33183241,5
12435268,9598171,4
12435268,86196062,5
12435268,23485380,5
28257450,15879250,5
28257450,1976329,5
28257450,135935135,5
28257450,47720789,5
28257450,6263891,5
28257450,91556374,5
28257450,7465685,5
28257450,69871179,5
28257450,56536263,4
28257450,24117789,5
28257450,5300723,4
28257450,81452699,5
28257450,26301030,5
28257450,54700385,5
28257450,24178754,5
28257450,1791753,5
28257450,88151717,5
28257450,350690,5
28257450,38134531,5
28257450,7788800,5
28257450,109083486,5
28257450,5607887,5
28257450,72378646,5
21284294,71999057,5
21284294,158362817,5
21284294,149170681,5
21284294,2376072,5
21284294,102701752,5
21284294,44127501,5
21284294,135752873,5
21284294,24880272,5
21284294,29847021,5
21284294,20939228,5
21284294,14499370,5
21284294,189454319,5
21284294,41976326,5
21284294,53177938,5
21284294,177101711,5
21284294,68224695,5
21284294,76275350,5
21284294,44028889,5
21284294,16807110,5
21284294,26260301,5
21284294,41058354,5
21284294,307167836,5
21284294,155117439,5
21284294,244676311,4
21284294,196273022,5
21284294,23601418,5
5807646,24122947,5
5807646,74532012,5
5807646,9892837,5
5807646,1402448,5
5807646,24335103,5
5807646,13720160,5
5807646,52163316,5
5807646,60816208,5
5807646,78412692,5
5807646,26845715,5
5807646,83131076,5
5807646,115794649,5
5807646,28100101,5
5807646,26324881,5
5807646,29748858,5
5807646,33462962,5
5807646,8103057,5
5807646,19244210,4
5807646,27055576,5
5807646,4939703,5
5807646,49284484,5
5807646,33675700,5
5807646,5743102,5
5807646,48815821,5
5807646,23042611,5
5807646,13752614,5
5807646,36835688,5
5807646,24836962,4
5807646,32791141,5
5807646,2970772,5
5807646,43904308,5
5807646,285699435,5
5807646,277034403,5
5807646,68542430,5
5807646,213983692,5
5807646,79221724,4
5807646,57589302,5
5807646,143858691,5
5807646,51348085,4
5807646,41484808,5
5807646,184539137,5
5807646,90585049,5
5807646,186455899,3
5807646,133669091,5
5807646,14298545,5
5807646,12815922,5
5807646,44999095,5
5807646,29618081,5
5807646,1263035,5
5807646,190935370,4
5807646,4303481,5
5807646,70098146,5
5807646,28708765,5
5807646,12581951,5
5807646,48485547,5
5807646,29772238,4
5807646,17479874,5
5807646,187546375,5
5807646,85017293,5
5807646,13657567,5
5807646,29961758,5
5807646,9726043,5
5807646,107296241,4
5807646,77182909,5
5807646,29045022,5
5807646,158012594,5
5807646,110384813,5
5807646,7072092,5
5807646,3514957,5
5807646,149023912,5
5807646,118000062,5
5807646,35349655,5
5807646,54761736,5
5807646,3188751,4
5807646,7272578,5
5807646,66482828,5
5807646,5418670,5
5807646,11029468,5
5807646,16242481,5
5807646,21268779,4
5807646,13550934,5
5807646,25682211,5
5807646,34079687,4
5807646,24404780,5
5807646,23919967,5
5807646,1852495,5
5807646,2787253,5
5807646,32352125,4
5807646,29268223,5
5807646,28513817,5
5807646,70993404,5
5807646,16032368,4
5807646,2080391,5
5807646,85634540,5
5807646,26517747,5
5807646,13410769,5
5807646,36314847,5
5807646,14824677,5
5807646,29147902,5
5807646,17313627,5
5807646,34105747,5
5807646,41034073,4
5807646,10888826,5
5807646,43488953,5
5807646,25256337,5
5807646,30606559,5
5807646,50498374,5
5807646,17398727,5
5807646,5763933,5
5807646,4438959,5
5807646,5405125,5
5807646,10776173,4
5807646,9659848,5
5807646,47449055,5
5807646,76866213,5
5807646,153976342,3
5807646,17080966,4
5807646,115129380,5
5807646,22346588,3
5807646,32909485,5
27554851,78075676,4
25306759,25007835,4
21207390,308262457,5
21207390,54118866,0
21207390,7466085,0
22733918,22032875,5
22733918,215013364,5
1669347,72682106,5
1669347,58087565,3
1669347,71713595,5
1669347,101736917,5
1669347,136599420,5
1669347,27876799,5
1669347,19922989,4
1669347,54347538,5
1669347,5594800,5
1669347,43038657,5
1669347,291615,5
1669347,49233613,5
1669347,8154308,4
1669347,11399362,3
1669347,2054922,5
1669347,226155127,5
1669347,169348750,5
1669347,87552557,4
1669347,66122284,5
1669347,238420582,3
1669347,106687732,5
1669347,109354291,5
1669347,188630430,4
1669347,258694514,4
1669347,64491800,4
1669347,5470160,4
1669347,29192412,4
1669347,253731609,5
1669347,61011436,5
1669347,93598042,5
1669347,79737129,5
1669347,165166134,3
1669347,27566865,4
1669347,153682499,1
1669347,76643618,5
1669347,174770250,5
1669347,93957617,4
1669347,107533987,5
1669347,223415375,5
1669347,218578000,5
1669347,44001466,5
1669347,16027261,5
1669347,136725511,5
1669347,17658967,5
1669347,171878849,5
1669347,113983458,5
1669347,164642814,5
1669347,185488317,5
1669347,149633060,5
1669347,27960590,5
1669347,136885475,4
1669347,18431660,5
1669347,83356619,5
1669347,58665127,5
1669347,52617925,5
1669347,148890837,5
1669347,16273742,5
1669347,3216182,5
1669347,2114549,2
1669347,39915535,5
1669347,136618563,5
1669347,17658967,5
1669347,27001781,5
1669347,3705356,5
1669347,54823379,5
1669347,13558015,5
1669347,48386306,5
1669347,90960794,5
1669347,23213202,5
1669347,21710230,5
1669347,29496444,5
1669347,5917167,5
1669347,92179405,5
1669347,49693124,5
1669347,65542701,5
1669347,55102018,5
1669347,5481444,4
1669347,59951471,5
1669347,90193674,5
1669347,50794658,5
1669347,53753368,5
1669347,55484353,4
1669347,31500671,5
1669347,1957405,5
1669347,49008750,5
1669347,35228788,5
1669347,44138022,5
1669347,40454813,5
1669347,29076274,5
1669347,23782048,5
1669347,32164627,5
1669347,480400,0
1669347,23096670,0
1669347,23091723,5
1669347,31855511,5
1669347,6973875,5
1669347,6067626,5
1669347,17278158,3
1669347,17880874,4
1669347,25579960,4
1669347,7769617,4
1669347,20236923,4
1669347,3853694,5
1669347,17833754,5
1669347,456639,5
1669347,2158379,5
1669347,12657976,2
1669347,20774425,4
1669347,7839489,4
1669347,10062763,5
1669347,17590878,4
1669347,9652799,0
1669347,6326069,5
1669347,17431739,0
1669347,2366554,5
1669347,5625345,5
1669347,1929403,5
1669347,10306574,4
1669347,5767530,4
1669347,768544,4
1669347,10887486,5
1669347,317353784,5
1669347,54538861,5
1669347,66968270,5
1669347,272240320,5
1669347,197143634,3
1669347,211130859,5
1669347,246941479,5
1669347,244330732,4
1669347,45239538,4
1669347,105773704,5
1669347,182950607,5
1669347,15665763,5
1669347,80145017,5
1669347,102022889,5
1669347,208356780,5
1669347,232452437,5
1669347,163801768,5
1669347,31098507,5
1669347,199230105,4
1669347,115601505,5
1669347,223295063,4
1669347,97694273,5
1669347,176516769,5
1669347,81206967,5
1669347,101503399,5
1669347,208604756,5
1669347,141145908,0
1669347,84075702,5
1669347,180133948,5
1669347,115112218,4
1669347,188057969,5
1669347,155769478,5
1669347,142134338,5
1669347,49383097,5
1669347,168864689,5
1669347,77622317,5
1669347,144722692,3
1669347,66125098,3
1669347,7667785,5
1669347,62029716,5
1669347,134630755,5
1669347,25291286,5
1669347,133235498,4
1669347,37381298,4
1669347,30699942,5
1669347,102960677,5
1669347,4020534,5
1669347,72810751,5
1669347,105514110,5
1669347,51052133,5
1669347,98805499,5
1669347,38930724,5
1669347,51532763,5
1669347,25965696,5
1669347,8865045,5
1669347,7529979,5
22996735,62458516,5
22996735,13796211,5
22996735,129567584,5
22996735,306229855,5
22996735,215642916,3
6406401,75508853,4
6406401,57440582,5
6406401,49391498,4
6406401,2904960,0
6406401,6502232,5
6406401,101155207,5
6406401,64248948,0
6406401,51273667,5
6406401,47863222,5
6406401,68184258,5
6406401,68181862,3
6406401,18477239,4
6406401,27207040,4
6406401,41811239,5
6406401,3987836,4
6406401,2976862,4
6406401,76888377,4
6406401,29571901,4
6406401,66537266,4
6406401,21248728,5
6406401,24684265,5
6406401,54613478,3
6406401,51876068,4
6406401,4467017,5
6406401,35265692,5
6406401,15918276,5
6406401,21238650,5
6406401,49937180,5
6406401,22554813,4
6406401,24449358,5
6406401,15604570,5
6406401,44243151,4
6406401,31207168,4
6406401,19992215,4
6406401,32910284,4
6406401,21951316,5
6406401,136459218,5
6406401,52865024,4
6406401,111401296,5
6406401,31121082,4
6406401,57213140,5
6406401,47829306,5
6406401,93269179,5
6406401,6432469,3
6406401,18420956,5
6406401,73180576,1
6406401,50588085,4
6406401,57107769,5
6406401,64842720,5
6406401,64842720,5
6406401,34492573,5
6406401,46338963,4
22196327,133385479,5
22196327,27145984,5
36429408,32268316,5
36429408,225976592,5
36429408,153637265,5
36429408,213654338,5
36429408,185582828,4
36429408,317003273,5
36429408,62722365,5
36429408,60342382,5
36429408,82006599,5
36429408,250968429,5
36429408,161919386,5
36429408,276445585,5
36429408,7381668,5
36429408,230493381,5
36429408,292779515,5
36429408,172264066,5
36429408,138521594,5
36429408,94579890,5
36429408,9447698,4
36429408,214689087,5
36429408,108937004,5
36429408,331668175,4
36429408,156606569,4
36429408,269215551,5
36429408,85566446,5
36429408,307167020,5
36429408,250000872,4
36429408,290148566,5
43569990,37763104,5
41630487,43584328,5
41630487,123093423,5
41630487,111382044,5
8301500,51273667,5
8301500,23796626,5
8301500,107067166,4
10372088,27974316,5
10372088,20335367,5
10372088,34818709,5
10372088,51258340,5
10372088,19757864,5
10372088,291269695,5
10372088,8773622,5
10372088,19171761,5
10372088,11483002,5
10372088,19393912,5
10372088,3072880,5
10372088,14174513,4
10372088,22952100,5
10372088,95952109,5
10372088,9336294,5
10372088,13587381,5
10372088,32250982,5
10372088,15305518,5
10372088,52601176,5
10372088,27801163,5
10372088,14797490,5
10372088,15448905,5
10372088,22451650,4
10372088,273038769,5
10372088,151560452,4
10372088,139758647,5
10372088,139758647,5
38448779,9961546,5
38448779,38408607,4
38448779,248755620,5
38448779,37049467,5
38448779,288303246,4
38448779,146640410,4
38448779,261619579,5
38448779,298040229,5
38448779,298081200,5
38448779,114672901,5
38448779,243080903,5
38448779,21384778,5
38448779,45778455,4
38448779,248559214,4
38448779,290022437,4
38448779,93993391,5
38448779,305841206,4
38448779,186833959,5
38448779,111717421,5
39877443,65343102,5
31652037,155974255,5
40474478,232866884,3
40474478,116358358,5
37898585,94896285,5
30574684,234008997,5
30574684,232171877,5
17564270,51609329,5
26950861,51552508,5
26950861,241796373,5
26950861,41345800,4
26950861,228718213,5
26950861,196224064,5
26950861,196224064,5
26950861,312740293,4
26950861,259749103,2
26950861,296948908,4
26950861,148287208,5
26950861,226843549,5
26950861,193435448,4
26950861,264475007,5
26950861,89321438,5
39613231,300065367,0
39613231,181775858,3
23365169,4176917,5
23365169,66920923,5
23365169,49609872,5
23365169,100096053,5
40355501,130388115,5
28152398,142899038,5
28152398,113242846,5
28152398,49329901,5
28152398,31115012,5
28152398,3694538,5
28152398,137420896,5
28152398,253586836,5
28152398,57285358,5
28152398,13236422,5
28152398,52283199,5
28152398,112626493,5
28152398,68817834,5
28152398,6632347,5
28152398,130224835,4
28152398,45872395,5
28152398,68916755,5
28152398,6823336,5
28152398,124163177,5
28152398,220368322,4
28152398,160388648,5
28152398,15890054,5
28152398,178953066,5
28152398,254274639,2
28152398,242908951,5
38111380,168278500,5
38111380,88904153,0
38111380,296906943,5
38111380,212376518,5
38111380,316652492,5
22195871,247853163,5
22195871,112795994,5
22195871,155389138,5
22195871,63526195,5
22195871,6809492,5
22195871,125354458,5
41137439,59826210,5
41137439,260579025,4
20935138,54319454,5
20935138,160376436,5
20935138,205644133,5
20935138,271009043,5
20935138,160429189,5
20935138,149647992,5
20935138,142715830,5
20935138,40648799,5
20935138,51169640,5
20935138,109274260,4
20935138,320156181,5
20935138,272897280,5
20935138,168822278,5
20935138,195943108,5
20935138,11537453,4
20935138,153348724,4
20935138,198751937,5
20935138,204082346,5
20935138,94336796,5
20935138,96489475,5
20935138,129924531,5
20935138,71042471,4
20935138,170341690,5
20935138,36117539,5
20935138,151039844,5
20935138,77187442,4
7887352,48847378,5
7887352,13270336,5
7887352,10351977,5
7887352,49667146,4
7887352,73922509,4
7887352,52977194,5
7887352,48407342,5
7887352,31067330,5
7887352,90165752,5
7887352,45652782,5
7887352,145780164,5
7887352,65056490,5
7887352,72477999,5
7887352,37444607,5
7887352,105878083,5
7887352,21786258,5
7887352,87201773,5
7887352,104285206,5
7887352,20901883,4
7887352,51997169,5
7887352,39695274,5
7887352,90374287,4
7887352,38294009,5
7887352,12012716,5
7887352,85021274,5
7887352,52824525,5
7887352,72580052,5
7887352,65543340,5
7887352,67301410,5
7887352,16931380,5
7887352,16068790,5
7887352,65431359,5
7887352,66069436,5
7887352,15158405,5
7887352,6767620,5
7887352,12433394,5
7887352,21682485,5
7887352,7326054,5
7887352,28948342,5
7887352,42967496,5
7887352,1966107,5
7887352,206754509,5
7887352,190091215,4
7887352,106769049,5
7887352,70719707,4
7887352,55992264,4
39459911,313701530,0
21271256,10619314,4
21271256,6939702,5
8302548,39009229,5
37840830,295523065,5
41368597,326125859,5
41368597,30741761,5
41368597,102034429,5
34129466,260271216,5
34129466,56535912,5
34129466,278780118,5
20217894,20433835,5
20217894,215116586,5
20217894,58765033,5
20217894,77042673,5
20217894,183607253,5
20217894,48893879,5
20217894,29566886,5
20217894,58895956,5
20217894,34396922,4
20217894,225177305,5
20217894,230398997,5
20217894,92010499,4
20217894,121164635,5
20217894,3884388,5
20217894,187622517,5
20217894,77208505,5
20217894,116156406,5
20217894,208586292,4
20217894,8211702,3
20217894,204152085,5
20217894,33157992,5
20217894,6080129,5
20217894,117592081,5
20217894,179739568,5
20217894,15129332,4
20217894,171047857,4
20217894,27996069,5
20217894,87412668,3
20217894,111664578,4
20217894,121804467,4
20217894,2988382,5
20217894,48329347,5
20217894,11340127,5
20217894,133632992,5
20217894,129143371,5
20217894,15390945,5
20217894,22098755,4
20217894,7910008,5
20217894,3119300,5
20217894,79187581,5
20217894,93413803,5
20217894,3071417,4
20217894,129956553,5
20217894,147237039,5
20217894,100138462,5
20217894,251125258,5
20217894,60656025,5
20217894,201277630,5
20217894,190576459,4
20217894,78291276,4
20217894,41738073,5
20217894,71969489,4
20217894,67628691,5
20217894,165747339,5
20217894,26001635,4
20217894,15912801,3
20217894,26997548,5
19458739,127605197,0
8302459,60984969,4
8302459,131568113,4
8302459,71586160,5
8302459,38103842,5
8302459,50244871,5
8302459,84401678,5
8302459,59654864,5
8302459,12386795,5
8302459,32807360,5
36376869,166934851,5
30775081,90593585,5
37138372,77006770,5
37138372,81480689,5
39093448,198666011,5
39093448,57391216,3
30312880,188638059,5
29003207,59362562,5
29003207,48409579,5
29003207,229922028,5
29003207,129514680,5
29003207,226995227,5
29003207,220849618,5
29003207,160986012,4
29003207,275368064,4
36400846,120561088,5
31152747,2361886,5
31152747,52524620,5
31152747,177049844,5
31152747,70084784,5
31152747,124811446,5
31152747,212434192,5
31152747,44635083,5
31152747,50411475,5
31152747,106266529,5
31152747,200396889,5
31152747,99057765,5
31152747,62482509,5
31152747,5656119,5
31152747,11203650,5
31152747,261698671,5
31152747,307428253,5
31152747,306477038,5
31152747,148595928,5
31152747,250880397,5
31152747,139459403,5
31152747,17601586,5
31152747,94046376,4
31152747,284923216,5
31152747,16763006,5
31152747,32316004,5
31152747,32280020,5
31152747,260853185,4
31152747,185763233,5
31152747,29017445,5
31152747,78404102,5
31152747,221761761,5
31152747,129001691,5
31152747,176044435,5
31152747,51083774,4
31152747,217754515,5
31152747,34140671,5
31152747,36707860,5
31152747,251470634,5
31152747,44680342,5
31152747,218429416,4
31152747,18868704,5
31152747,202985979,5
31152747,311732684,5
31152747,230118674,5
31152747,296676329,5
31152747,301233519,5
31152747,112173472,5
31152747,201794993,5
31152747,263151425,5
31152747,89354189,5
31152747,291754348,5
31152747,272895056,4
31152747,3341037,5
31152747,98095292,4
31152747,289032349,4
31152747,267846467,5
31152747,129640672,5
31152747,233780598,5
31152747,58531054,5
31152747,194903553,5
31152747,195537248,4
31152747,8047948,5
31152747,147718735,5
31152747,234455539,5
31152747,9714694,5
31892318,118268613,5
31892318,134865773,0
31892318,239943538,5
39937601,105897922,5
32346034,126106392,0
26682715,152411696,4
26682715,154245740,4
26682715,307367284,4
26682715,73849135,4
26682715,79235975,5
26682715,168505163,5
26682715,212181144,5
37893579,163255275,5
37893579,81028754,4
37893579,38521478,5
7502144,5822972,5
35369227,267544147,4
39853193,10173491,5
39853193,126730951,5
39853193,205084958,5
22232142,18904132,2
30133327,231633759,5
40743648,117258366,5
23018349,17963285,5
23018349,195956567,5
23018349,292272,3
23018349,127239409,4
23018349,4526854,5
23018349,32680546,5
21431094,53712019,1
21431094,88920076,5
38123775,214580154,3
38123775,11288885,4
33464740,31157124,5
33464740,110534295,5
34982416,208906650,5
34982416,126338498,5
34982416,263556543,5
41323981,325799279,5
38139376,45422378,5
24524658,131031265,5
34053508,33888304,5
21754657,135814342,5
39706632,82592668,5
39706632,191833771,4
43591028,148057842,2
25027953,90872313,5
25027953,179163737,5
25027953,51099359,5
25027953,64998629,5
25027953,79610186,5
25027953,71550,4
25027953,107690124,5
25027953,90779118,5
25027953,29467580,5
25027953,49579135,5
25027953,187859950,5
25027953,98338885,5
25027953,187417523,5
25027953,216642326,5
25027953,183050143,5
25027953,29903740,5
25027953,203750913,5
25027953,164113437,5
25027953,33791483,4
25027953,166554654,1
25027953,256926310,5
25027953,51802176,5
25027953,236443773,5
25027953,45574510,5
25027953,223650762,5
25027953,84244229,3
25027953,124712030,3
25027953,214040613,5
34515142,27626914,5
34515142,262926738,4
34515142,66839993,5
34515142,193374511,5
34515142,218391208,5
34515142,304198884,5
34515142,293545223,4
34515142,262726292,4
34515142,267033666,5
34515142,36387375,5
34515142,267072896,4
34515142,159713851,5
43039342,340435638,5
26469075,52903887,4
32823199,1566423,1
32823199,67973740,5
32823199,127007224,5
32823199,16269271,4
32823199,309223911,5
32823199,239940848,3
32823199,78123414,5
32823199,208775498,5
32823199,21154955,5
32823199,80813022,5
32823199,51193857,5
32823199,151984004,5
32823199,107509343,5
32823199,263810006,5
32823199,96948601,5
32823199,257692596,5
32823199,19440905,5
32823199,209800795,5
32823199,215262747,3
32823199,46361439,5
32823199,276536065,5
32823199,275090917,5
32823199,132146583,5
32823199,320583880,5
32823199,89980010,5
32823199,315438809,5
32823199,74475782,3
32823199,90675123,5
32823199,275944211,5
32823199,126420156,5
32823199,142492862,4
32823199,169646243,5
32823199,259915110,5
32823199,51970206,5
32823199,60456530,5
32823199,179548838,5
32823199,248217812,5
32823199,104154983,5
32823199,244706730,5
33199121,151618109,5
35406841,339623605,4
35406841,89983949,3
35406841,253867881,5
35406841,197049339,4
35406841,21601733,4
35406841,199387038,4
33353536,206802325,5
24658015,3881633,4
24658015,20557104,4
24658015,206443163,0
24658015,124247887,5
24658015,101808834,5
24658015,185562818,5
24658015,154179957,2
24658015,156707713,4
24658015,44803099,5
24658015,32353875,5
24658015,198922666,5
31990493,3629510,5
31990493,45058043,5
31990493,30642618,0
18247016,20064503,5
18247016,21303631,5
18247016,18828939,5
18247016,42439361,5
18247016,174500295,5
21840290,167329523,5
21840290,166303049,5
21840290,179311342,5
41783473,120977556,4
42418668,341763883,5
40251770,328433535,5
29974570,197142118,5
29974570,55546787,4
29974570,269261610,3
29974570,249997243,5
29974570,228829427,5
29974570,227288094,5
29974570,139839656,5
29974570,143420550,5
36441487,104278374,4
36441487,76925252,5
36441487,317925029,4
41143864,68336386,5
22153460,118983857,5
14903680,46203440,4
14903680,51645658,4
14903680,6873218,5
14903680,72946495,0
14903680,106329945,5
14903680,16924849,3
14903680,145908842,5
35554057,34649787,5
35554057,217141891,5
35554057,300679418,5
35554057,22797964,5
35554057,270331413,5
33366181,174846122,5
26201718,5803727,0
26201718,205092819,5
26201718,66986450,5
26201718,110642406,5
26201718,15873898,5
26201718,137937141,5
26201718,61556385,4
26201718,10273046,5
26201718,1126222,5
26201718,21675345,5
26201718,5701069,5
26201718,50632762,5
26201718,86595052,5
26201718,164088733,5
26201718,139790577,5
26201718,221230302,5
26201718,2291207,5
26201718,27438494,5
26201718,996991,5
26201718,3396526,5
26201718,78053885,5
26201718,89210880,5
26201718,116243067,5
26201718,137648501,5
26201718,247159819,5
26201718,24752414,5
26201718,190934530,5
25400949,83258262,5
25400949,16334539,5
25400949,156189012,5
25400949,234889076,5
25400949,116936602,5
43532202,250203107,3
43532202,348041751,5
43532202,137775007,4
28166793,101012586,5
28166793,242628717,4
28166793,104493605,4
28166793,43047597,4
28166793,49930823,5
28166793,151504450,4
28166793,39765909,5
28239867,35042811,0
28239867,75116750,5
28239867,7578101,5
28239867,31658394,5
28239867,4466375,0
28239867,128647638,5
28239867,263974632,5
28239867,9638263,5
32430734,261694726,5
32430734,256188080,5
32430734,263680049,5
32430734,157436412,5
32430734,263348268,5
32430734,261151672,5
32430734,264876630,5
32430734,247316793,4
34258158,80157865,5
39589010,130633913,5
39589010,24851632,4
39589010,188161318,4
39589010,152939649,5
39589010,309969188,5
39589010,300426631,5
39589010,46027361,5
39589010,308476175,5
39589010,308060303,4
39589010,21200800,5
39589010,264594794,4
11593329,26809348,5
11593329,39750050,3
11593329,24619987,5
11593329,75519827,5
11593329,96922006,5
11593329,93224150,5
11593329,93224150,5
11593329,29721724,3
11593329,23843106,5
11593329,39563598,5
11593329,7222710,3
11593329,40694485,3
11593329,83620096,5
11593329,11810753,5
11593329,140163613,1
11593329,75475104,4
11593329,139925020,3
11593329,64314716,5
11593329,59389628,4
11593329,56790484,4
11593329,98802409,4
11593329,72856500,5
11593329,104728922,3
40763231,309618005,5
27856134,223642833,5
27856134,225843425,5
32479028,133875707,5
32479028,37208560,5
32479028,246666306,5
32479028,183776891,5
32479028,203744632,5
32479028,139242603,4
38911986,237720791,3
38911986,306356075,5
38911986,304618394,5
41232030,20745418,5
41232030,292665,5
40492197,157436679,5
39693107,113406346,5
39693107,129439903,5
31728269,42928963,5
31728269,298086285,5
31728269,66389570,3
31728269,238192138,5
31728269,192728932,5
31728269,185837073,5
31728269,241611974,5
40605386,61331543,5
41242862,90753087,5
41242862,86601201,5
41242862,11214965,3
41242862,305574490,5
41242862,266478084,5
28704464,11348783,5
28704464,9515469,4
28704464,251075903,5
21130473,24599862,3
21130473,104652271,5
21130473,58803720,5
21130473,22301650,5
21130473,214619033,5
21130473,71932165,5
21130473,164074573,5
21130473,29985919,5
21130473,11957920,5
21130473,291298376,1
21130473,225348355,3
21130473,214608799,5
21130473,139243458,5
21130473,114837211,5
21130473,96001765,4
37198420,3252735,5
37198420,155934755,5
37198420,218169213,5
37198420,23793358,4
37198420,51306767,5
